algorithm,instance_seed,solver_seed,time_budget,schedule_found,day,shift,doctors
Monte Carlo,0,10000,5.0,True,16,day,2D005;1D008;2D006;3D004
Monte Carlo,0,10000,5.0,True,16,night,2D004;3D001;1D005;1D003
Monte Carlo,0,10000,5.0,True,17,morning,2D002;1D010;2D003;2D006
Monte Carlo,0,10000,5.0,True,17,day,2D001;1D009;3D001;1D004
Monte Carlo,0,10000,5.0,True,17,night,3D002;3D003;1D003;1D002
Monte Carlo,0,10000,5.0,True,18,morning,2D003;1D004;2D002;2D005
Monte Carlo,0,10000,5.0,True,18,day,3D004;3D001;1D007;2D006
Monte Carlo,0,10000,5.0,True,18,night,3D003;1D002;2D001;3D002
Monte Carlo,0,10000,5.0,True,19,morning,2D005;3D004;1D001;1D006
Monte Carlo,0,10000,5.0,True,19,day,3D002;1D009;3D003;2D004
Monte Carlo,0,10000,5.0,True,19,night,2D006;1D003;1D007;2D003
Monte Carlo,0,10000,5.0,True,20,morning,2D004;1D001;3D002;2D005
Monte Carlo,0,10000,5.0,True,20,day,3D004;1D004;3D001;1D008
Monte Carlo,0,10000,5.0,True,20,night,3D003;1D010;1D005;1D002
Monte Carlo,0,10000,5.0,True,21,morning,2D006;1D001;3D001;1D007
Monte Carlo,0,10000,5.0,True,21,day,3D002;1D008;1D009;2D002
Monte Carlo,0,10000,5.0,True,21,night,2D004;3D004;1D003;2D005
Monte Carlo,0,10000,5.0,True,22,morning,2D006;1D010;2D002;1D002
Monte Carlo,0,10000,5.0,True,22,day,3D004;1D007;2D005;2D001
Monte Carlo,0,10000,5.0,True,22,night,3D003;1D005;3D001;2D004
Monte Carlo,0,10000,5.0,True,23,morning,2D005;1D003;1D008;1D002
Monte Carlo,0,10000,5.0,True,23,day,3D003;1D005;3D001;3D002
Monte Carlo,0,10000,5.0,True,23,night,2D002;2D003;1D006;2D001
Monte Carlo,0,10000,5.0,True,24,morning,3D002;1D007;2D005;1D009
Monte Carlo,0,10000,5.0,True,24,day,2D006;3D001;1D001;1D008
Monte Carlo,0,10000,5.0,True,24,night,2D004;1D002;2D003;2D001
Monte Carlo,0,10000,5.0,True,25,morning,3D001;1D004;1D009;1D006
Monte Carlo,0,10000,5.0,True,25,day,2D004;1D008;2D001;3D002
Monte Carlo,0,10000,5.0,True,25,night,2D005;3D004;1D010;3D003
Monte Carlo,0,10000,5.0,True,26,morning,2D001;2D002;1D001;1D008
Monte Carlo,0,10000,5.0,True,26,day,3D004;3D001;1D007;2D006
Monte Carlo,0,10000,5.0,True,26,night,3D003;1D004;1D003;2D005
Monte Carlo,0,10000,5.0,True,27,morning,3D004;2D001;3D002;2D004
Monte Carlo,0,10000,5.0,True,27,day,2D002;1D008;1D006;1D005
Monte Carlo,0,10000,5.0,True,27,night,2D003;1D010;1D004;1D002
Monte Carlo,0,10000,5.0,True,28,morning,3D004;1D003;1D008;3D001
Monte Carlo,0,10000,5.0,True,28,day,2D004;2D006;1D005;1D010
Monte Carlo,0,10000,5.0,True,28,night,3D003;2D005;1D007;2D003
Monte Carlo,0,10000,5.0,True,29,morning,3D001;1D002;1D004;2D006
Monte Carlo,0,10000,5.0,True,29,day,2D002;1D003;3D004;2D001
Monte Carlo,0,10000,5.0,True,29,night,2D004;1D006;1D009;1D001
Monte Carlo,0,10000,5.0,True,30,morning,2D001;2D005;2D003;3D004
Monte Carlo,0,10000,5.0,True,30,day,2D002;1D008;1D003;1D007
Monte Carlo,0,10000,5.0,True,30,night,2D004;1D002;3D002;1D004
